id_driver,courier_score,courier_dtype,total_orders,total_shifts,avg_orders_per_shift,days_active,experience_category,avg_time_ratio,median_time_ratio,stddev_up_ratio,pct_timer_up_expired
194842,0.32067169008485064,Авто,225,23,9.782608695652174,92,обычный,0.5349477870728275,0.5124931948099083,0.1819626193975501,1.912568306010929
131727,0.31159251251736475,Авто,573,68,8.426470588235293,139,опытный,0.5093000936502827,0.4960757241040746,0.1419006854631003,0.4854368932038834
67358,0.27843158377700594,Электровело,389,41,9.48780487804878,52,опытный,0.5361470213185626,0.5026178010471204,0.1986272857598614,5.511811023622047
130187,0.4073522422251092,Электровело,711,99,7.181818181818182,139,опытный,0.6780032305239748,0.6600294632903329,0.2082440617994626,13.661202185792352
208682,0.26833607442741736,Электровело,794,69,11.507246376811594,63,опытный,0.4357183940027586,0.4091746775710619,0.1446833780237134,1.2558869701726845
134347,0.3138740899967495,Авто,157,31,5.064516129032258,129,обычный,0.6374205325442253,0.6205882352941177,0.2053882033400766,8.424908424908425
173621,0.3449402324189512,Авто,251,27,9.296296296296296,116,опытный,0.594758355499363,0.5958902301340676,0.1600398579199114,2.102803738317757
45212,0.3988950165170123,Авто,312,35,8.914285714285715,138,опытный,0.6310624924493344,0.6129032258064516,0.1841518811608518,5.93368237347295
168325,0.5473016150574523,Электровело,1233,69,17.869565217391305,136,опытный,0.4971915644526994,0.4793660842517769,0.1459581108927826,0.726895119418484
154313,0.34777788548644045,Авто,542,58,9.344827586206897,136,опытный,0.5172731558055627,0.5071428571428571,0.1576772361973454,1.182033096926714
138253,0.3562926702728758,Авто,778,60,12.966666666666669,52,опытный,0.6150522656843359,0.5966725978647687,0.1627764459112029,3.535353535353535
190360,0.2922261594596261,Авто,415,42,9.88095238095238,97,опытный,0.5294992883717219,0.5219180984787581,0.1359791398488617,0.4335260115606936
192567,0.2994009778941492,Авто,414,67,6.17910447761194,94,опытный,0.7306266369378095,0.7575399498821911,0.1762153620558462,6.550802139037433
163263,0.3364689606955786,Авто,325,35,9.285714285714286,118,опытный,0.5858876423362971,0.5747782121644989,0.1550283707707426,1.4035087719298245
215537,0.4044166543311888,Авто,288,20,14.4,51,опытный,0.660837712053726,0.6642857142857143,0.1651116712524623,1.5779092702169626
206915,0.3556077021608758,Авто,390,27,14.444444444444445,38,опытный,0.5661425095371082,0.5517841601392516,0.1585560937945982,1.7725258493353029
123401,0.38811569137241625,Авто,294,50,5.88,138,опытный,0.5906000974656439,0.5214285714285715,0.2584486757906525,17.21132897603486
116095,0.3460713362018097,Электровело,1007,86,11.709302325581396,96,опытный,0.5168257995113403,0.4994311717861205,0.153482256034448,0.6018916595012898
132582,0.349881436847195,Авто,361,29,12.448275862068966,88,опытный,0.4754179014043574,0.4774774774774775,0.1530317108128291,1.2522361359570662
135753,0.4073464188358288,Авто,564,46,12.26086956521739,128,опытный,0.5028284106205996,0.4860215053763441,0.1610472617211932,0.7881773399014778
186629,0.6018632162133977,Авто,1147,57,20.12280701754386,105,опытный,0.5549868543032311,0.5363961312026914,0.1730461942898752,2.509652509652509
59610,0.41215572473095413,Авто,502,64,7.84375,137,опытный,0.64860698132803,0.6259175054071084,0.2099954531334547,12.78772378516624
40647,0.4867100888749088,Авто,1188,71,16.732394366197184,128,опытный,0.4733822602121253,0.4668938470910752,0.1254632428235266,0.1642935377875136
86300,0.5197194432632364,Электровело,580,28,20.714285714285715,51,опытный,0.5195271623642885,0.5,0.1606900590704019,0.9302325581395348
154054,0.40080895621489465,Авто,230,25,9.2,128,обычный,0.6164545199303427,0.6024863725187699,0.1943223577233705,7.038834951456311
49895,0.4277979741079344,Авто,649,45,14.422222222222222,114,опытный,0.4738260055688172,0.4756097560975609,0.146264150722618,0.3948667324777887
195964,0.5027263364928232,Авто,976,58,16.82758620689655,83,опытный,0.5860228218546873,0.5684729064039409,0.1794319885224282,3.2939714108141707
159988,0.3267012971183081,Авто,668,88,7.590909090909091,132,опытный,0.59278202661681,0.5767430538588052,0.1701424928295021,2.0282186948853616
132841,0.585610809215728,Авто,2019,118,17.110169491525422,137,эксперт,0.5680462539103069,0.5344626837182669,0.1906727096432788,3.5834266517357225
153474,0.5222088901469263,Авто,1429,104,13.740384615384617,131,опытный,0.6701232082638439,0.6617647058823529,0.186640268762875,4.590423426988524
197246,0.4162448945189139,Электровело,1384,85,16.28235294117647,88,опытный,0.4627592462584705,0.4560487726373387,0.1240701842485978,0.0898472596585804
35431,0.3750217849243541,Авто,287,36,7.972222222222222,140,опытный,0.6200940935208178,0.5888324873096447,0.1827067995070678,7.547169811320755
108934,0.24950003756050912,Электровело,484,61,7.934426229508197,69,опытный,0.5130152954245515,0.4640651023549006,0.1992642364257154,4.032258064516129
182000,0.43629057616208355,Авто,622,50,12.44,113,опытный,0.6278368036493888,0.6262886597938144,0.171584782953068,1.757631822386679
219200,0.27733875702323524,Электровело,211,24,8.791666666666666,31,обычный,0.6637366373421564,0.6381322957198443,0.2052558848308159,8.239700374531834
211442,0.32628738899003473,Авто,415,41,10.121951219512194,52,опытный,0.5554033348404126,0.5166666666666667,0.2331976293767705,5.931034482758621
170463,0.3702940999186783,Авто,429,39,11.0,118,опытный,0.6078668592478853,0.6099476439790575,0.1346318707154936,0.5517241379310345
156234,0.4590935221442128,Авто,265,21,12.61904761904762,80,опытный,0.7016344232814443,0.688189878461845,0.1944654765944479,13.191489361702128
101345,0.4382010735824448,Электровело,613,42,14.595238095238097,120,опытный,0.4096822594470293,0.3665338645418327,0.1695281850403258,2.639019792648445
118053,0.47339816487455916,Электровело,1227,79,15.531645569620252,108,опытный,0.5482540801580172,0.5335820895522388,0.1589009257829507,0.9921671018276762
193830,0.30060315624356937,Электровело,459,50,9.18,80,опытный,0.588114306246551,0.5486381322957199,0.1752098125321792,5.005820721769499
184912,0.3346045475800515,Авто,290,21,13.80952380952381,85,опытный,0.4082134374831668,0.3966108966108966,0.1234384641054576,0.2136752136752137
141765,0.23996011998823757,Пеший,221,27,8.185185185185185,101,обычный,0.5377410805204998,0.5243659479119309,0.117214914918201,0.2463054187192118
216288,0.24963922918420559,Авто,300,33,9.090909090909092,45,опытный,0.5946689381829063,0.5690029325513197,0.1809040303079971,1.2962962962962965
174601,0.37891249760564355,Электровело,355,35,10.142857142857142,115,опытный,0.5899115451928791,0.5626082251082252,0.1773749969387095,5.201342281879195
210105,0.3476382577008793,Авто,316,26,12.153846153846152,59,опытный,0.568931337182392,0.5550335668577986,0.1779867587099252,3.740157480314961
213668,0.3593962428517335,Авто,420,32,13.125,50,опытный,0.587463848636019,0.580335731414868,0.1748344512386683,2.1645021645021645
197728,0.33451896318860225,Авто,297,26,11.423076923076923,84,опытный,0.5744851908149977,0.5596975334160121,0.1492562139630748,0.9363295880149812
218379,0.2704488465924284,Авто,205,23,8.91304347826087,39,обычный,0.671648550357649,0.6658669225847729,0.1775204413941321,6.024096385542169
110488,0.29217492583328064,Авто,139,25,5.56,30,обычный,0.6468869141594097,0.5914230140787293,0.2844436393388713,25.961538461538463
125276,0.2735076120358479,Авто,257,34,7.558823529411764,88,опытный,0.6476328052873447,0.6407288698955366,0.1590119825492059,2.5462962962962963
185173,0.40430385382978423,Авто,619,50,12.38,99,опытный,0.6257723038497254,0.6158798283261803,0.1603233632920746,1.8365472910927456
211960,0.23477290730424202,Авто,360,40,9.0,54,опытный,0.5525456780999484,0.5406291566906092,0.157422899998729,1.4563106796116505
46049,0.35405996368758186,Авто,838,89,9.415730337078651,140,опытный,0.5426388728079474,0.530949105914718,0.1507035506879696,0.6807351940095302
167034,0.2208831798344343,Авто,404,40,10.1,40,опытный,0.5335943992454393,0.5326576576576577,0.1356652126951101,0.1418439716312056
195175,0.32195030294352334,Электровело,635,91,6.978021978021978,89,опытный,0.7250252166797472,0.7436893203883496,0.1843972701282436,8.814270724029381
91601,0.4116088289854439,Авто,1140,110,10.363636363636363,138,опытный,0.6213607103394265,0.6135831381733021,0.1650046089678365,2.484169508037019
112946,0.4058114188769058,Электровело,240,21,11.428571428571429,121,обычный,0.4838579695734818,0.4203691620968034,0.2030600650400839,5.347593582887701
176616,0.3286652332308338,Электровело,286,38,7.526315789473684,122,опытный,0.5652261695109542,0.5281123211616485,0.195029365173292,5.63063063063063
194348,0.35787802360711835,Авто,381,27,14.11111111111111,50,опытный,0.5564639609584018,0.5464260057471264,0.1524092688119769,1.906158357771261
146528,0.5544196622821153,Авто,1829,90,20.322222222222223,100,эксперт,0.4609544372254829,0.4487764112889959,0.1488000471623055,0.5617977528089888
155090,0.2822571126702544,Электровело,234,35,6.685714285714286,86,обычный,0.6955089758864351,0.6944720565495913,0.1808586263594085,3.826530612244898
216810,0.3442558219927201,Вело,351,24,14.625,44,опытный,0.5105854963438858,0.5047619047619047,0.1445372859896512,1.1278195488721805
53596,0.42060165491909257,Авто,1617,131,12.34351145038168,133,эксперт,0.527912188675076,0.5114569103759576,0.1584312867609653,0.8369723435225619
107478,0.3537217740116982,Электровело,484,38,12.736842105263158,101,опытный,0.4326898241049209,0.4217421586051203,0.1467877964568431,0.1644736842105263
180140,0.5677429878240872,Авто,531,30,17.7,104,опытный,0.6401538079279263,0.631735094267394,0.1740326406834615,4.322429906542056
213166,0.23873063615260856,Авто,320,56,5.714285714285714,47,опытный,0.6810369407177711,0.6720183486238532,0.2117053249867241,9.833024118738404
91870,0.48458504770246696,Электровело,1222,95,12.863157894736842,135,опытный,0.5709047871907211,0.5385593613663789,0.2011988494919827,3.7418147801683816
172886,0.3811927367265994,Авто,399,53,7.528301886792453,107,опытный,0.750561729544098,0.7603960396039604,0.1894422657164395,13.453536754507628
185675,0.35949622771560613,Авто,399,33,12.090909090909092,104,опытный,0.5026321380985412,0.4904761904761904,0.1475262036250644,0.4418262150220913
216059,0.214250839461138,Электровело,565,64,8.828125,46,опытный,0.4991567545247222,0.4611708482676224,0.1749616781140864,1.6145307769929365
128940,0.40083908302278587,Авто,825,73,11.3013698630137,140,опытный,0.5205382442445348,0.5119047619047619,0.1548143157141884,0.7724719101123595
160241,0.3929912727072179,Авто,575,62,9.274193548387096,134,опытный,0.6249190889803408,0.6024725274725274,0.1793006737615291,4.743083003952568
145205,0.6971825174884244,Авто,3261,143,22.804195804195803,139,эксперт,0.5234669011716433,0.5142857142857142,0.1580798483734983,1.5695915279878971
183456,0.46043450896776233,Авто,679,34,19.97058823529412,39,опытный,0.4744265735125637,0.4643868240976788,0.1436575112643119,0.2650176678445229
55817,0.4468415817288735,Авто,936,91,10.285714285714286,135,опытный,0.6964614962305455,0.6902951294586275,0.1815283423416922,6.09271523178808
4421,0.24438682578828647,Авто,195,24,8.125,44,обычный,0.6253481843825581,0.6147368421052631,0.1800162446833834,5.119453924914676
190109,0.3247590125846697,Авто,657,64,10.265625,102,опытный,0.5451109633950393,0.5357575757575758,0.1480554892408391,1.553062985332183
178166,0.35143228346294114,Авто,349,32,10.90625,105,опытный,0.5904209646800064,0.5748241931782904,0.1436414801425803,1.6320474777448073
165679,0.2468032223828706,Авто,276,40,6.9,81,опытный,0.6298322091603668,0.6179577464788732,0.1681681454598353,1.8108651911468812
49389,0.40073643286165717,Электровело,1211,104,11.64423076923077,139,опытный,0.4752691036230213,0.4489795918367347,0.1636126662620943,1.1324470704086658
115834,0.266315918334756,Авто,303,31,9.774193548387096,52,опытный,0.5554495412512173,0.5327244469175125,0.1714510284701516,3.512396694214876
148007,0.26124550052008016,Авто,395,45,8.777777777777779,68,опытный,0.6036661960374865,0.5952638545935901,0.1534845786489092,2.4390243902439024
178610,0.5138359992619297,Вело,206,22,9.363636363636363,110,обычный,0.7441071829407304,0.8116883116883117,0.2436762675723197,23.423423423423426
196470,0.24831916130960444,Авто,235,28,8.392857142857142,52,обычный,0.5272370089955447,0.5014130684350562,0.2075206732000255,2.1604938271604937
160510,0.2567669413248702,Электровело,277,37,7.486486486486487,90,опытный,0.5639508396244453,0.552762049941928,0.1652301667152781,2.127659574468085
206594,0.2685020520828243,Электровело,394,40,9.85,62,опытный,0.4967289335603407,0.451559934318555,0.18573762215043,1.6528925619834711
90304,0.2250131234568568,Электровело,127,22,5.7727272727272725,95,обычный,0.5458883646466807,0.5008319467554077,0.1849539697452109,2.898550724637681
50711,0.3878516487466958,Авто,680,52,13.076923076923077,104,опытный,0.5617603895516453,0.5643559048122362,0.1297481604398953,0.1715265866209262
111773,0.22784715598969862,Пеший,94,27,3.4814814814814814,129,обычный,0.659628604622642,0.6787003610108303,0.1559722427502503,0.5586592178770949
73315,0.37561546560318604,Авто,625,64,9.765625,125,опытный,0.6545130009735434,0.6481481481481481,0.1534090413924245,1.6682113067655238
182033,0.3412618222002754,Авто,425,42,10.11904761904762,89,опытный,0.6256167969904247,0.614247311827957,0.1703809647020451,2.0969855832241158
194504,0.34162214390420304,Авто,788,64,12.3125,94,опытный,0.512727633065179,0.5087014725568942,0.1304574901222078,0.1616814874696847
188519,0.38938753216660216,Авто,753,58,12.982758620689657,102,опытный,0.5348746257526734,0.5265975873695331,0.1472590741536689,0.9587020648967552
39224,0.3507157641841173,Авто,399,71,5.619718309859155,137,опытный,0.6877911469725395,0.665410998721079,0.1971390368313598,11.142857142857142
170046,0.38367142451849656,Авто,255,23,11.08695652173913,121,опытный,0.52325921049911,0.5162257882529931,0.1686826723115322,1.702127659574468
156587,0.3231509574697396,Авто,442,61,7.245901639344262,117,опытный,0.6246784545520498,0.6098430813124108,0.1812943365656249,5.405405405405405
164570,0.36530224109045295,Авто,337,33,10.212121212121213,135,опытный,0.5820047705463287,0.5857142857142857,0.1305066680611886,0.8403361344537815
159456,0.7303524552169811,Авто,955,37,25.81081081081081,101,опытный,0.5256374513215544,0.5120350109409191,0.1705392120876371,1.5003261578604044
24994,0.28188975695888796,Электровело,436,59,7.389830508474576,125,опытный,0.4352256246964913,0.3788546255506608,0.1869801344304858,3.8560411311053984
70440,0.28953764646474855,Пеший,229,24,9.541666666666666,45,обычный,0.66120914481941,0.6495627713569376,0.1752446540271303,6.25
118731,0.1925877288182593,Авто,502,51,9.84313725490196,66,опытный,0.3766996243980441,0.3527777777777778,0.1179923118928284,0.1937984496124031
136889,0.5584758075655701,Авто,1917,105,18.257142857142856,138,эксперт,0.4971466196642394,0.4809523809523809,0.1439464886299958,0.6381039197812215
182874,0.38400692354012883,Авто,378,33,11.454545454545457,94,опытный,0.6112855392790018,0.602287166454892,0.1731556252058609,3.0816640986132517
195203,0.23783826086193494,Электровело,199,25,7.96,87,обычный,0.4805628190913489,0.442090395480226,0.1668952683353532,1.6835016835016834
61648,0.4211778434797184,Авто,1159,94,12.329787234042554,139,опытный,0.5534990183783018,0.548435585364597,0.1390529499548205,0.424929178470255
115870,0.4022815613153044,Электровело,653,65,10.046153846153846,132,опытный,0.6042457587100364,0.578023538961039,0.1758126860778351,5.160142348754448
186016,0.3778252189906436,Авто,751,75,10.013333333333334,108,опытный,0.6160705673269077,0.602602971745323,0.1824865209467313,4.486251808972503
192982,0.5872508459452269,Авто,1377,66,20.863636363636363,91,опытный,0.5694915396096931,0.5674889636705747,0.1511264755993809,0.8298755186721992
34953,0.4760082896335073,Электровело,1179,86,13.709302325581396,139,опытный,0.5787215462990613,0.5739750445632799,0.1556214118769632,0.6144393241167435
101406,0.27441364055161294,Электровело,301,42,7.166666666666667,62,опытный,0.6624674341230714,0.6333926453143535,0.1910696770555164,11.228813559322036
86269,0.6261084775177153,Авто,1939,94,20.627659574468087,137,эксперт,0.4973778625279313,0.4836702954898911,0.1536082948178317,0.8184741303712365
109416,0.40699551423013725,Вело,336,70,4.8,126,опытный,0.6485643341812861,0.6761518710048122,0.2803676762709543,20.175438596491222
186596,0.2719751393357395,Авто,231,21,11.0,63,обычный,0.5081814864669917,0.4965753424657534,0.1412107624590345,0.5012531328320802
208969,0.262822473586694,Электровело,605,58,10.43103448275862,63,опытный,0.5193143694138747,0.5166666666666667,0.1382587104479891,1.524390243902439
196752,0.29260561046468525,Авто,514,64,8.03125,87,опытный,0.5897787557347981,0.5764329881263988,0.1833214648026731,4.415011037527594
58480,0.4821170252346103,Электровело,1563,95,16.45263157894737,122,эксперт,0.439653189471569,0.4139344262295082,0.1519980890908919,1.2140833670578712
37485,0.3273216728379829,Вело,524,65,8.061538461538461,92,опытный,0.7099970721922401,0.6987366375121478,0.1712330202750896,6.945975744211687
128840,0.47373277667039176,Авто,849,60,14.15,137,опытный,0.4538893906767917,0.4209401709401709,0.1836440178981151,2.2977022977022976
138979,0.5186015253564572,Пеший,453,113,4.008849557522124,139,опытный,0.8616195564588822,1.0,0.2022549845967432,56.15577889447236
133452,0.6047356570754785,Авто,1480,79,18.734177215189877,119,опытный,0.558752576315498,0.5355491496195905,0.1917147419355284,4.159369527145359
177181,0.3044055443867174,Авто,236,22,10.727272727272728,69,обычный,0.5676531203498192,0.5493863740633125,0.159970915594567,1.8018018018018016
83037,0.5139578211303021,Авто,1518,78,19.46153846153846,80,эксперт,0.5287982513031763,0.530812324929972,0.1351671687215607,0.4514672686230248
129292,0.32561374127365333,Авто,272,20,13.6,40,опытный,0.535131611136885,0.5213204951856947,0.1546867416946134,1.4675052410901468
195741,0.355610144306436,Авто,287,44,6.5227272727272725,91,опытный,0.7263277317892763,0.7216919208775561,0.2254654742346278,14.615384615384617
166528,0.42050128419743177,Авто,1184,92,12.869565217391305,137,опытный,0.4635825727211022,0.4442105263157895,0.1560753152785975,0.556398583712696
139390,0.38563173018502717,Вело,460,36,12.77777777777778,119,опытный,0.4853802127917968,0.4784943473792394,0.1361696073223425,0.3916449086161879
191282,0.28671890028168784,Пеший,510,74,6.891891891891892,95,опытный,0.6007806499663122,0.5705339548279521,0.1950092011212006,6.0227272727272725
33991,0.5375644637866399,Вело,1470,111,13.243243243243244,127,опытный,0.6577169134857339,0.633147028000956,0.2104595358924235,12.706701479547434
26877,0.16806537648102984,Авто,129,22,5.863636363636363,39,обычный,0.6154966694022918,0.581289602416363,0.1783124635158023,4.201680672268908
158203,0.498971870321833,Авто,740,48,15.416666666666666,136,опытный,0.5258351478406578,0.5141522029372496,0.1529547405392269,0.7475083056478405
185514,0.3011189229963933,Электровело,236,36,6.555555555555555,104,обычный,0.6635039963612637,0.6401968667276139,0.1942071948776024,3.864734299516908
151181,0.30369479351822104,Авто,261,36,7.25,135,опытный,0.5434566180440955,0.5436748548922057,0.1608816941815084,0.8583690987124464
163412,0.369939545135755,Электровело,270,26,10.384615384615383,102,опытный,0.5707735483612844,0.5359828141783028,0.192945311339827,4.08997955010225
177432,0.3772060156385943,Авто,500,41,12.195121951219512,107,опытный,0.5481167294267167,0.5436548634351721,0.1436336394399113,0.8293838862559242
147657,0.39243496498748215,Электровело,432,26,16.615384615384617,21,опытный,0.5338745506719752,0.5260821309655938,0.1704430159844686,2.503681885125184
153446,0.38825757543458705,Авто,1115,95,11.736842105263158,139,опытный,0.5067753046133365,0.5049931412894375,0.1305672145753424,0.2042900919305413
206316,0.2050215457726361,Электровело,373,52,7.173076923076923,60,опытный,0.5044021100719026,0.4736842105263157,0.1844880189568363,2.74442538593482
209475,0.3089306645496917,Электровело,338,36,9.38888888888889,63,опытный,0.5997396425803276,0.5777891156462585,0.1943439920879418,6.60377358490566
19588,0.1719854684792378,Авто,310,34,9.117647058823527,42,опытный,0.4580996254461755,0.45,0.126566794266561,0.3696857670979667
154157,0.4331575227451261,Авто,1216,103,11.805825242718448,139,опытный,0.5331521243212334,0.5146520146520146,0.1789223149673655,1.2357884330202669
190332,0.2942153255896281,Авто,525,55,9.545454545454543,96,опытный,0.5325192157372121,0.5251819332384117,0.1504899317683881,0.3171247357293869
150914,0.401101674170393,Авто,642,62,10.35483870967742,139,опытный,0.5964230325892929,0.5855003940110323,0.1607456235126937,1.9349164467897977
215317,0.3196643369066549,Авто,356,30,11.866666666666667,32,опытный,0.6261493180908556,0.6158088235294118,0.1771449807667916,4.625199362041467
220858,0.18554450051079313,Авто,155,20,7.75,24,обычный,0.591077529369565,0.5680050998661191,0.1697574619540251,4.25531914893617
47445,0.2664689725886196,Авто,323,30,10.766666666666667,51,опытный,0.5265119808062476,0.5,0.1613922513756172,0.592885375494071
114114,0.4978480441672835,Авто,574,38,15.105263157894736,102,опытный,0.5904274866987081,0.5707317073170731,0.1906264045200709,4.558680892337536
126121,0.20015263237791894,Электровело,224,33,6.787878787878788,40,обычный,0.5527732429770255,0.5178571428571429,0.2001001408766294,6.265060240963856
127059,0.3463448653627291,Авто,582,62,9.387096774193548,139,опытный,0.5286530240486877,0.5228758169934641,0.145678148445301,0.7960199004975124
149651,0.6189603629142417,Электровело,1700,74,22.97297297297297,84,эксперт,0.4951476869074036,0.4754699334179235,0.1614072049115676,1.5953835709436524
169072,0.39165489890597877,Авто,240,25,9.6,82,обычный,0.7320968235625301,0.7270901788974078,0.1887114330293427,13.79310344827586
185012,0.3583998760044702,Авто,717,75,9.56,95,опытный,0.6527759817600438,0.6417866854411232,0.183046287592819,4.493464052287582
20606,0.4714822352776444,Электровело,1973,163,12.104294478527608,140,эксперт,0.5104770664806848,0.4482275668888245,0.2196151098917411,6.288343558282208
110460,0.437366424440836,Авто,847,80,10.5875,132,опытный,0.581673424740935,0.5518248175182482,0.2126348055780249,4.690831556503198
179522,0.35955319562103366,Вело,593,46,12.891304347826088,94,опытный,0.5139811030833075,0.5100303951367782,0.1337509493848986,0.2744739249771272
7153,0.6458670303739893,Авто,2670,129,20.69767441860465,139,эксперт,0.534694909619352,0.5125856044723969,0.1627864874865515,1.1780104712041886
119850,0.7377712392193773,Авто,1116,45,24.8,125,опытный,0.5680299502094516,0.5539473684210526,0.1571537977130297,1.6435541859270673
164048,0.19012105695156883,Авто,167,27,6.185185185185185,71,обычный,0.5730839926006913,0.5569487983281086,0.1551194555094315,1.954397394136808
162629,0.3030102515874902,Авто,381,54,7.055555555555555,133,опытный,0.6290083141486599,0.6181229773462783,0.1447240830795854,1.4513788098693758
176137,0.5490203818070818,Авто,1227,69,17.782608695652176,97,опытный,0.5631339570197288,0.5338753387533876,0.1909258453002534,4.08570004982561
188770,0.3733315685334417,Авто,500,67,7.462686567164179,85,опытный,0.7786029893793851,0.7575980300944016,0.1857598699118044,23.788546255506606
211222,0.34216231929937485,Авто,275,22,12.5,54,опытный,0.5812848637784082,0.5669154228855722,0.174901845873404,0.8064516129032258
88038,0.2798230695945517,Пеший,301,22,13.681818181818182,18,опытный,0.416814064944244,0.37010078387458,0.17289932993583,3.309692671394799
170299,0.31957314572669815,Авто,289,21,13.761904761904765,31,опытный,0.5432364992267935,0.5266284176917716,0.1563711952717197,1.3257575757575757
152183,0.4974340892410942,Авто,1510,105,14.38095238095238,139,эксперт,0.5847417567104847,0.5880952380952381,0.1571683889722684,0.5004170141784821
192294,0.3453268295828784,Авто,188,20,9.4,74,обычный,0.7078676141582084,0.7103181617322138,0.1789964581594576,6.88622754491018
179789,0.5526935683398945,Авто,1502,73,20.575342465753423,99,эксперт,0.4716354288330461,0.4668316831683168,0.1356311885409226,0.2540220152413209
144325,0.20918853114362324,Пеший,149,32,4.65625,113,обычный,0.5168151260650811,0.5072556390977443,0.1759665998195485,0.3875968992248062
182352,0.33173680473321326,Авто,406,47,8.638297872340425,105,опытный,0.6436414451920628,0.6410369381397418,0.168001376403317,2.631578947368421
198539,0.4968059338214248,Электровело,1358,61,22.262295081967213,73,опытный,0.3242986230842907,0.3084349593495935,0.1038915398526329,0.4681647940074906
213327,0.27021967176694883,Авто,189,21,9.0,46,обычный,0.6309098010415122,0.6238095238095238,0.1866496922869158,2.6578073089701
205053,0.18412415991748665,Авто,196,29,6.758620689655173,71,обычный,0.492266222661984,0.4777723097112861,0.1569804233751332,0.9259259259259258
129649,0.5483429365682168,Авто,1524,84,18.142857142857142,138,эксперт,0.5155864689988146,0.5145888594164456,0.1248232157017116,0.4963726613211149
101484,0.33465013026080087,Авто,231,26,8.884615384615385,134,обычный,0.5220537366642601,0.5,0.1631631938490793,0.7159904534606205
117416,0.36722716209560274,Авто,763,63,12.11111111111111,82,опытный,0.5288446512904276,0.4964454976303317,0.1791830627999913,4.609665427509293
202573,0.34318993832234274,Авто,323,38,8.5,46,опытный,0.6696608108965226,0.6500853242320819,0.2307287963767182,19.314079422382672
132213,0.4814019792985899,Вело,338,56,6.035714285714286,136,опытный,0.7967227835000582,0.8585303483547235,0.2128893529223198,34.31372549019608
178468,0.5458996798949284,Авто,1346,79,17.037974683544302,117,опытный,0.638603531541975,0.6320912475547422,0.1561086113084185,0.997605746209098
190543,0.22578312240820902,Электровело,162,20,8.1,38,обычный,0.6454664219506853,0.6374207188160677,0.1710890575270492,2.054794520547945
152862,0.36382389667025206,Авто,215,21,10.238095238095235,117,обычный,0.5512232010741369,0.5489199491740788,0.1680474167203905,1.6194331983805668
93714,0.21501588372297795,Электровело,268,37,7.243243243243243,63,опытный,0.5403810297899242,0.5304054054054054,0.1696491398774703,3.4666666666666663
69536,0.3769470050983658,Авто,945,91,10.384615384615383,139,опытный,0.526841448404956,0.5037594929552693,0.1587248673948302,0.6605019815059445
111345,0.28869667490962464,Авто,506,60,8.433333333333334,137,опытный,0.4575076933882055,0.4482758620689655,0.1308620818989551,0.4884004884004884
19955,0.30693018657106425,Электровело,609,77,7.909090909090909,105,опытный,0.5617100226139793,0.55,0.1917334666461037,1.6011644832605532
192932,0.41623461705331516,Авто,281,25,11.24,84,опытный,0.6956953389630378,0.6830065359477124,0.1872208350806345,10.821643286573146
129406,0.394916751231308,Авто,686,61,11.245901639344265,132,опытный,0.5295891600254685,0.5103857566765578,0.1613177072768381,1.4297061159650517
90969,0.3749471735803871,Вело,372,30,12.4,137,опытный,0.3945330709043779,0.3663551401869159,0.1371303595211029,0.6482982171799028
104652,0.26028038958714483,Пеший,418,85,4.91764705882353,132,опытный,0.6287841150429235,0.6184158566063305,0.1638524543652139,0.6613756613756614
86912,0.45244415998695625,Электровело,1451,104,13.951923076923077,138,опытный,0.4884785256138616,0.4821705426356589,0.148631943355124,0.4284949116229244
28769,0.7693924014579852,Авто,1234,53,23.28301886792453,129,опытный,0.623955126738528,0.6023809523809524,0.2025504942719077,8.056872037914692
197613,0.5024536691269801,Авто,980,54,18.14814814814815,87,опытный,0.5586886322332815,0.5545286506469501,0.142639426636911,0.672782874617737
209716,0.2381816037618878,Авто,234,25,9.36,50,обычный,0.5204177531551981,0.497453310696095,0.1683779447715956,2.0779220779220777
135381,0.21838223026654704,Пеший,172,20,8.6,74,обычный,0.4746915415552842,0.4615580673758865,0.1427873995203632,0.3378378378378378
20220,0.3834508260369395,Авто,847,109,7.770642201834862,138,опытный,0.6182707492922995,0.5973846533432026,0.2107387085709719,4.62707182320442
151546,0.5131387258897325,Авто,643,31,20.741935483870968,28,опытный,0.5812131559340801,0.5766590389016019,0.1650327656046966,1.7907634307257303
145895,0.23286833941077137,Авто,225,23,9.782608695652174,50,обычный,0.5021127058698382,0.4850277927201004,0.1545861162299412,1.2626262626262623
43411,0.16197325343842692,Авто,206,27,7.62962962962963,69,обычный,0.4196655795509405,0.4171052631578947,0.1238409564441282,0.6644518272425249
219031,0.4106610043952718,Авто,417,25,16.68,28,опытный,0.5509958175191988,0.5365853658536586,0.1766819598691681,2.3088023088023086
192081,0.2777965607569197,Авто,217,27,8.037037037037036,95,обычный,0.5436645950707841,0.5216704610130904,0.1716489191525337,3.125
156633,0.3004256799963972,Авто,153,30,5.1,53,обычный,0.6754253846778864,0.6592741935483871,0.2588108869475784,22.939068100358423
195070,0.15411710818435,Электровело,117,30,3.9,78,обычный,0.5819125513012181,0.5479644361254095,0.1702242504281041,2.985074626865672
99382,0.2849406971741242,Электровело,274,33,8.303030303030303,109,опытный,0.5557553571031579,0.5366666666666666,0.1500484468980523,1.0482180293501049
